MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber,FieldNumber,Into_Water,Unique_ID
2014,1277,2,GEOSOUTHERN ENERGY CORPORATION,2/9/2014,Producer,DE WITT,10154,0,0,Crude,15,14,1,Tank Battery,Equipment Failure,Other,0,None,,"COOK, HP","VACUUM TRUCK, FLUSH, MICRO BLAZE USED",WARREN A,EAGLEVILLE (EAGLE FORD-2),FALSE,63552
2014,142,8,ANADARKO E&P ONSHORE LLC,2/9/2014,Producer,WARD,39538,0,0,Products,360,350,10,Tank Battery,Company Human Error,Other,0,None,,"31.4669, -103.31094",RECOVERED FREE FLUIDS AND IMPACTED SOIL TO BE REMEDIATED.,MILLER STATE 152,PHANTOM (WOLFCAMP),FALSE,62445
2014,333,8,"PIONEER NATURAL RES. USA, INC.",2/9/2014,Producer,MIDLAND,15400,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,0,None,,SDU TR 55A,MECHANICAL FAILURE. FREE LIQUIDS VACUUMED REMEDIATION STARTED,SPRABERRY DRIVER UNIT,SPRABERRY (TREND AREA),FALSE,62623
2014,156,7C,"DEVON ENERGY PRODUCTION CO, L.P.",2/8/2014,Producer,REAGAN,17844,0,0,Crude,10,5,5,Tank Battery,Equipment Failure,Other,0,None,,"SEC.36, BLK. 10, ULS",REMEDIATION PLAN IN PROGRESS,UNIVERSITY 10,LIN (WOLFCAMP),FALSE,62459
2014,222,7C,"FIML NATURAL RESOURCES, LLC",2/8/2014,Producer,REAGAN,13819,0,0,Crude,200,200,0,Tank Battery,Equipment Failure,Other,0,None,,"SEC. 125, BLK. 1, T&P RR CO. SURVEY",OIL WAS RECOVERED USING VACUUM TRUCKS.,ROCKER B SRH,SRH (CLEAR FORK),FALSE,62522
2014,1417,8,ENERGEN RESOURCES CORPORATION,2/8/2014,Producer,REEVES,45233,0,0,Combined,382,380,2,Tank Battery,Equipment Failure,Other,0,None,,"SEC 8, BLK 56, PUBLIC LAND SUR COUCH, SE",RECOVERED LIQUIDS & BEGAN REMEDIATION IN PLACE,TISDALE UNIT 56-8,PHANTOM (WOLFCAMP),FALSE,63691
2014,113,8,ENDEAVOR ENERGY RESOURCES L.P.,2/8/2014,Producer,MARTIN,39647,0,0,Crude,231,81,150,Tank Battery,Vandalism,Other,0,None,,"32.289810, -101.745250",REMEDIATION PLAN IN PROGRESS,"MCKASKLE ""2""",SPRABERRY (TREND AREA),FALSE,62416
2014,154,7C,"GIBSON ENERGY MARKETING, LLC",2/7/2014,Transporter,IRION,17681,0,0,Crude,24,24,0,Tank Battery,Equipment Failure,Other,0,None,,"(X) - 50 -2351222 - HOLMES, P G",SOIL HAS BEEN EXCAVATED AND AREA REMEDIATED.,MAYER,LIN (WOLFCAMP),FALSE,62457
2014,51,10,"CHESAPEAKE OPERATING, INC.",2/7/2014,Producer,WHEELER,0,268788,0,Gas Well Liquid,25,25,0,Flow Line,Equipment Failure,Other,0,None,,"SEC.4, BLK. 1, CAMP CSL, A-25, 440 FSL & 400 FEL",VACUUMED FREE FLUID AND REMEDIATED AREA.,THURMAN HORN,MILLS RANCH (GRANITE WASH CONS.),FALSE,62355
2014,114,8,HENRY RESOURCES LLC,2/7/2014,Producer,MARTIN,39506,0,0,Crude,12,11,1,Tank Battery,Equipment Failure,Other,0,None,,"SEC.05, BLK. 39, T-1-N, T&P RR",SOIL REMEDIATION PLAN IN PROGRESS,KIMBERLY,SPRABERRY (TREND AREA),FALSE,62417
2014,138,8A,HUNT OIL COMPANY,2/7/2014,Producer,KING,69886,0,0,Crude,155,155,0,Tank Battery,Controlled,Other,0,None,,"BLK. F, SEC.9 H&TC RR CO. ABST. 176",CONTAMINATED SOIL TO BE REMEDIATED.,"BURNETT, S. B. EST ""3B SAND""",ANNE TANDY (STRAWN),FALSE,62441
2014,68,8,BURLINGTON RES O & G CO-MIDLAND,2/7/2014,Producer,CRANE,5263,0,0,Crude,10,8,2,Tank Battery,Equipment Failure,Other,0,None,,"31 DEG. 30'39.10""N -102 DEG. 38'53.74""W",REMEDIATION PLAN IN PROGRESS,"WADDELL, W. N., ETAL",SAND HILLS (MCKNIGHT),FALSE,62372
2014,165,8A,PLAINS PIPELINE L.P.,2/7/2014,Transporter,GAINES,0,0,0,Crude,7,5,2,Tank Battery,Equipment Failure,Other,0,None,,"N 32.93023, W-102.79782",SOIL REMEDIATION PLAN IN PROGRESS,"RAGLAND ""2""",NO FIELD NAME,FALSE,62467
2014,49,1,"STINGRAY OIL COMPANY, INC.",2/7/2014,Producer,MILAM,3121,0,0,Crude,120,0,120,Tank Battery,Theft,Other,0,None,,JOSE LEAL SURVEY,THEFT.,"ANGELL, J.",MINERVA-ROCKDALE,FALSE,62353
2014,646,8,OXY USA WTP LP,2/7/2014,Producer,REEVES,42667,0,0,Crude,7,7,0,Separator-Gun Barrel-Treater,Act of God,Other,0,None,,"SEC 257, BLK 13, H & G N RR CO SURVEY","PICK UP FLUID, MIX AND TIL",KREPS 257,WOLFBONE (TREND AREA),FALSE,62921
2014,196,7C,"LAREDO PETROLEUM, INC.",2/7/2014,Producer,REAGAN,16507,0,0,Crude,7,5,2,Tank Battery,Act of God,Other,0,None,,171 HORIZONTAL TANK BATTERY,RECOVERED FREE FLUID AND AREA REMEDIATION PLAN IN PROGRESS,SUGG-A-,SPRABERRY (TREND AREA),FALSE,62497
2014,173,8A,KINDER MORGAN PRODUCTION CO LLC,2/7/2014,Producer,SCURRY,3137,0,0,Crude,6,3,3,Valve,Company Human Error,Other,0,None,,"BLK. 1, SEC. 18, J.P. SMITH SURVEY",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,SACROC UNIT,KELLY-SNYDER,FALSE,62475
2014,753,8,LEGACY RESERVES OPERATING LP,2/7/2014,Producer,CRANE,20650,0,0,Crude,20,10,10,Flow Line,Equipment Failure,Other,0,None,,"31.647259, -102.552994",FREE STANDING FLUIDS REMOVED WITH VACUUM TRUCKS,JORDAN /SAN ANDRES/ UNIT,JORDAN,FALSE,63028
2014,394,8A,"PLAINS MARKETING, L.P.",2/7/2014,Transporter,GAINES,0,0,0,Crude,7,5,2,Pipe Line,Equipment Failure,Other,0,None,,"N 32.93023, E 102.79782","TUBING PULLED OUT OF FITTING, ON SITE BIO REMEDIATION",CORVETTE,NO FIELD NAME,FALSE,62678
2014,212,10,"LINN OPERATING, INC.",2/6/2014,Producer,HUTCHINSON,729,0,0,Crude,22,20,2,Tank Battery,Equipment Failure,Other,0,None,,"BLK. 7, ABS. 39, JJ HALL SURVEY., LOT 3",FREE STANDING OIL VACUUMED AND AREA REMEDIATED.,CARVER AREA WATERFLOOD UNIT #2,PANHANDLE HUTCHINSON COUNTY FLD.,FALSE,62512
2014,121,10,"CHESAPEAKE OPERATING, INC.",2/6/2014,Producer,WHEELER,0,271817,0,Gas Well Liquid,65,53,12,Tank Battery,Equipment Failure,Other,0,None,,"SEC. 64, BLK. A7, H&GN RR CO./SAUL, M, A-8394, 530 FNL & 2640 FEL ",SOIL REMEDIATION PLAN IN PROGRESS,DAVIS 64,MILLS RANCH (GRANITE WASH CONS.),FALSE,62424
2014,195,7C,"FIML NATURAL RESOURCES, LLC",2/5/2014,Transporter,IRION,17362,0,0,Crude,18,0,18,"Vehicle (Truck-Barge, Etc)",Company Human Error,Other,0,None,,"GPS: N31.4017, W101.1885",SOIL REMEDIATION PLAN IN PROGRESS,MALLARD,SPRABERRY (TREND AREA),FALSE,62496
2014,160,8,ENERGEN RESOURCES CORPORATION,2/5/2014,Producer,MARTIN,38895,0,0,Crude,65,60,5,Tank Battery,Equipment Failure,Other,0,None,,BATTERY WHEELER COUNTY SCHOOL LAND,RECOVERED FREE FLUID AND REMEDIATION PLAN IN PROGRESS,JONES-HOLTON,SPRABERRY (TREND AREA),FALSE,62462
2014,194,7C,"FINLEY OPERATIONS, INC.",2/4/2014,Producer,UPTON,2492,0,0,Crude,6,4,2,Flow Line,Company Human Error,Other,0,None,,"SEC.13, BLK. 3. MK&T",SOIL REMEDIATION PLAN IN PROGRESS,SHIRK -A-,SHIRK (GRAYBURG),FALSE,62495
2014,990,8,XTO ENERGY INC.,2/4/2014,Producer,ANDREWS,45616,0,0,Crude,7,5,2,Tank Battery,Company Human Error,Other,0,None,,"SEC 2, BLK A54, PSL SURVEY","PICKED UP LIQUID & BACKHOE, ADDING FRESH SOIL","PARKER, J.E.",THREE BAR (WICHITA),FALSE,63265
2014,152,8,"W&T OFFSHORE, INC.",2/4/2014,Producer,MARTIN,38513,0,0,Crude,5,0,5,Tank Battery,Equipment Failure,Other,0,None,,PATRICIA PLOW FACILITY,SOIL REMEDIATION PLAN IN PROGRESS,"PLOW, PATRICA",SPRABERRY (TREND AREA),FALSE,62455
2014,40,8,"WILSON SYSTEMS, INC.",2/4/2014,Producer,HOWARD,26384,0,0,Crude,80,74,6,Separator-Gun Barrel-Treater,Equipment Failure,Other,0,None,,"467'FNL & 467'FWL SEC. 6, BLK.25 H&T CRR",SOIL REMEDIATION PLAN IN PROGRESS,"WINTERS, W. C.","VINCENT, WEST (PENN.)",FALSE,62344
2014,161,8,REGENCY FIELD SERVICES LLC,2/4/2014,Other,REEVES,0,0,0,Products,2000,1100,900,Tank Battery,Equipment Failure,Other,0,None,,SEC. PSL BLK.C7 SURVEY 17,VACUUMED FREE FLUID AND REMEDIATED AREA.,JONES-HOLTON,NO FIELD NAME,FALSE,62463
2014,53,2,GEOSOUTHERN ENERGY CORPORATION,2/4/2014,Producer,DE WITT,0,263735,0,Crude,12,11,1,Tank Battery,Equipment Failure,Other,0,None,,"FULCHER, G",CLEAN UP SPIL AND REMEDIATED AREA.,ELDER B,DE WITT (EAGLE FORD SHALE),FALSE,62357
2014,65,7B,SUNOCO PIPELINE L.P.,2/4/2014,Transporter,STEPHENS,0,0,0,Crude,10,0,10,Pipe Line,Equipment Failure,Other,0,None,,"32.87053, -98.78619",SOIL EXCAVATED AND REMEDIATION PLAN IN PROGRESS,URSCHEL A,NO FIELD NAME,FALSE,62369
2014,207,7B,XTO ENERGY INC.,2/3/2014,Producer,PARKER,0,255354,0,Gas Well Liquid,191,0,191,Tank Battery,Equipment Failure,Other,0,None,,ELLI NOWLAND SURVEY ABS. NO. 1005,EXCAVATED SOIL AND REMEDIATED AREA.,BOB-K UNIT,NO FIELD NAME,FALSE,62507
2014,28,9,BURLINGTON RESOURCES O & G CO LP,2/3/2014,Producer,WISE,0,269430,0,Gas Well Liquid,15,15,0,Tank Battery,Equipment Failure,Other,0,None,,"LAT. 33.206539, LONG. -97.482875",VACUUMED FREE FLUID AND REMEDIATED AREA.,WAGGONER-HOYL UNIT A,"NEWARK, EAST (BARNETT SHALE)",FALSE,62332
2014,57,3,"MILAGRO EXPLORATION, LLC",2/3/2014,Producer,WHARTON,2899,0,0,Combined,2000,2000,0,Tank Battery,Equipment Failure,Other,0,None,,SYLVANUS CASTLEMAN A-12,VACUUMED FREE FLUID AND REMEDIATED SOIL.,"COCKBURN, H. C.",MAGNET WITHERS,FALSE,62361
2014,1398,2,GEOSOUTHERN ENERGY CORPORATION,2/3/2014,Producer,DE WITT,10691,0,0,Crude,250,250,0,Tank Battery,Equipment Failure,Other,0,None,,"ROSS, JE",CLEAN UP ONGOING AT THIS TIME,ORO NEGRO UNIT 2,EAGLEVILLE (EAGLE FORD-2),FALSE,63673
2014,166,8,CENTURION PIPELINE L.P.,2/3/2014,Transporter,ECTOR,0,0,0,Crude,35,7,28,Pipe Line,Corrosion - Rust,Other,0,None,,"SEC. 24, BLK. 43 T1N, T&PRRCO",BLENDED WITH CLEAN SOIL TO LESS THAN 1%,"RAGLAND ""2""",NO FIELD NAME,FALSE,62468
2014,41,8,"BURNETT OIL CO., INC.",2/3/2014,Producer,CRANE,5275,0,0,Crude,12,0,12,Tank Battery,Equipment Failure,Other,0,None,,"SEC.10, BLK. 2, PSL SURVEY",SOIL EXCAVATED AND REMEDIATED.,"MCKNIGHT, M. B. -A-",SAND HILLS (MCKNIGHT),FALSE,62345
2014,39,8,"PIONEER NATURAL RES. USA, INC.",2/2/2014,Producer,MIDLAND,33406,0,0,Crude,55,52,3,Tank Battery,Equipment Failure,Other,0,None,,N 31.878794 W-101.870910,VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,"SNOWDEN ""A""",SPRABERRY (TREND AREA),FALSE,62343
2014,178,8,BERRY OIL COMP.,2/1/2014,Producer,GLASSCOCK,42298,0,0,Crude,100,95,5,Tank Battery,Equipment Failure,Other,0,None,,"TANK BATTERY, BRIDGET 35",CONTAMINATED SOIL REMOVED & REMEDIATION PLAN IN PROGRESS,BRIDGET 35,SPRABERRY (TREND AREA),FALSE,62480
2014,104,8,ANADARKO E&P ONSHORE LLC,2/1/2014,Producer,LOVING,0,219735,0,Crude,17,17,0,Flow Line,Equipment Failure,Other,0,None,,"31.83344, -103.44316",RECOVERED FREE FLUID AND SOIL REMEMDIATION PLAN INITIATED.,APC SWD,HALEY (LWR. WOLFCAMP-PENN CONS.),FALSE,62407
2014,980,9,"ENDURE EXPLORATION COMPANY, INC.",2/1/2014,Producer,YOUNG,28560,0,0,Crude,24,0,24,Tank Battery,Equipment Failure,Other,0,None,,TANK BATTERY,SOIL REMOVAL REMEDIATED,THRESHER B,YOUNG COUNTY REGULAR,FALSE,63255
2014,1412,8,"RED WILLOW PRODUCTION, LLC",1/31/2014,Producer,REEVES,46227,0,0,Crude,10,0,10,Flow Line,Equipment Failure,Other,0,None,,"315947.67, 1032128.62","DITCH DUG TO DRAIN OIL INTO RESERVE PIT, BACKHOE TO REMOVE SOILS",MCCOY REMME RANCH STATE 99-102,HOEFS T-K (WOLFCAMP),FALSE,63686
2014,73,8,TREY RESOURCES INC.,1/31/2014,Producer,REEVES,29610,0,0,Crude,15,9,6,Tank Battery,Human Error - Other,Other,0,None,,"SEC.46, BLK. 4 SRV H&GNRR",VACUUM FREE FLUID AND REMEDIATE AREA.,YOST TRUST,REEVES-BLOCK 4 (DEL. 4430),FALSE,62377
2014,64,10,KAISER-FRANCIS OIL COMPANY,1/31/2014,Producer,HEMPHILL,0,164776,0,Gas Well Liquid,168,21,147,Valve,Equipment Failure,Other,0,None,,"URSCHEL A 2 SEC.70 BLK. 1, G&M A500",TILLED AND REMEDIATED WITH FERTILIZER,URSCHEL A,"CANADIAN, NE (DOUGLAS)",FALSE,62368
2014,375,8,APACHE CORPORATION,1/31/2014,Producer,GLASSCOCK,41003,0,0,Crude,100,45,55,Tank Battery,Company Human Error,Other,0,None,,31.97881,"VALVE WAS INADVERTENTLY SHUT, REMEDIATION CREW WAS DISPATCHED",LEE 59,JAILHOUSE (FUSSELMAN),FALSE,62661
2014,83,8,ANADARKO E&P ONSHORE LLC,1/30/2014,Producer,LOVING,42568,0,0,Crude,6,6,0,Tank Battery,Equipment Failure,Other,0,None,,"31.6752558, -103.5015765",FREE FLUID RECOVERED AND SOIL REMEDIATION PLAN IN PROGRESS,RAYMORE 1-46 UNIT,PHANTOM (WOLFCAMP),FALSE,62387
2014,22,4,NEWFIELD EXPLORATION COMPANY,1/30/2014,Producer,WEBB,0,193149,0,Gas Well Liquid,38,26,12,Pipe Line,Corrosion - Rust,Other,0,None,,"SURVEY 278, FRED SPEED, ABS. 2462",VACUUMED FREE FLUID AND REMEDIATED AREA,ALLEY,VAQUILLAS RANCH (LOBO CONS.),FALSE,62327
2014,533,8A,CENTURION PIPELINE L.P.,1/30/2014,Transporter,SCURRY,0,0,0,Crude,300,275,25,Pipe Line,Human Error - Other,Other,0,None,,"SEC 17, BLK 1, JP SMITH",BLENDED WITH CLEAN SOIL TO LESS THAN 1%,CINDY KAY,NO FIELD NAME,FALSE,62808
2014,169,4,ROSETTA RESOURCES OPERATING LP,1/30/2014,Producer,WEBB,0,0,6111,Gas Well Liquid,10,7,3,Valve,Equipment Failure,Other,0,None,,"SEC.3, SURVEY NO.2182, GALAN, J., A-65",SOIL REMEDIATION PLAN IN PROGRESS,JULIE,NO FIELD NAME,FALSE,62471
2014,24,1,"SEA EAGLE FORD, LLC",1/30/2014,Producer,MCMULLEN,15536,0,0,Crude,10,0,10,Tank Battery,Vandalism,Other,0,None,,TEAL RANCH EFS 2H,LOCKS INSTALLED ON WELLHEAD VALVES,TEAL RANCH EFS,EAGLEVILLE (EAGLE FORD-1),FALSE,62329
2014,192,7C,"PIONEER NATURAL RES. USA, INC.",1/29/2014,Producer,UPTON,16349,0,0,Crude,5,1,4,Flow Line,Act of God,Other,0,None,,"APPROX. 19MI. NW OF RANKIN, TX N31.49831376, W101.98229248",SOIL REMEDIATION PLAN IN PROGRESS,XBC GIDDINGS ESTATE,SPRABERRY (TREND AREA),FALSE,62493
2014,193,7C,"ENERVEST OPERATING, L.L.C.",1/29/2014,Producer,CROCKETT,0,144830,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,0,None,,"LONG. -101.2248, LAT. 30.6989",VACUUMED FREE FLUID AND REMEDIATED AREA.,"CHANDLER, E. H.","OZONA, NE. (CANYON SAND)",FALSE,62494
2014,175,8,"DISCOVERY OPERATING, INC.",1/29/2014,Producer,MIDLAND,37618,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,0,None,,"SEC.9, BLK.39, T&P RR CP SURVEY",VACUUMED FREE FLUID AND REMEDIATED AREA.,JW 9,SPRABERRY (TREND AREA),FALSE,62477
2014,395,8,"DCP MIDSTREAM, LP",1/29/2014,Other,MIDLAND,0,0,0,Crude,10,0,10,Pipe Line,Equipment Failure,Other,0,None,,"31.3156587 N, 102.1264474 W",LINE LEAK. EXCAVATE AND REMEDIATE ON SITE,CORVETTE,NO FIELD NAME,FALSE,62679
2014,467,8,APACHE CORPORATION,1/29/2014,Producer,GLASSCOCK,40602,0,0,Crude,10,10,0,Tank Battery,Equipment Failure,Other,0,None,,"31.9394, -101.4502",REMEDIATED WITH AN ENHANCED BIOREMEDIATION AGENT,LYNDA-NEAL 28 EAST,SPRABERRY (TREND AREA),FALSE,62744
2014,746,9,"ATLAS BARNETT, LLC",1/29/2014,Producer,JACK,32680,0,0,Crude,10,1,9,Tank Battery,Equipment Failure,Other,0,None,,"E.T. ROBINSON SURVEY, ABS 494","VACUUM TRUCK USED TO REMOVE FREE STANDING FLUIDS, BIOREMEDATION",COCA COLA,KRS (MARBLE FALLS),FALSE,63021
2014,79,8,ANADARKO E&P ONSHORE LLC,1/29/2014,Producer,LOVING,0,219735,0,Products,5,5,0,Separator-Gun Barrel-Treater,Equipment Failure,Other,0,None,,"31.83344, -103.44316",RECOVERED FREE FLUIDS AND SOIL REMEDIATION PLAN IN PROGRES,APC SWD,HALEY (LWR. WOLFCAMP-PENN CONS.),FALSE,62383
2014,86,8,"BOPCO, L.P.",1/28/2014,Transporter,WINKLER,0,0,0,Crude,6,0,6,Tank Battery,Company Human Error,Other,0,None,,"N31.92715, W-103.04012",SOIL REMEDIATION PLAN IN PROGRESS,ROBERTSON /CLEARFORK/ UNIT,NO FIELD NAME,FALSE,62390
2014,454,8A,APACHE CORPORATION,1/28/2014,Producer,DAWSON,67464,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,"32.5713, -101.9361","VACUUM TRUCK RECOVERED FREE FLUIDS, SOIL BLENDING IN PROGRESS",PAINTER-MCDOUGAL UNIT,TEX-HAMON (FUSSELMAN),FALSE,62731
2014,880,4,ENTERPRISE PRODUCTS OPERATINGLLC,1/28/2014,Transporter,STARR,0,0,0,Gas Well Liquid,5,0,5,Pipe Line,Corrosion - Rust,Other,0,None,,"SEC 239, CCSD & RGN RR SURVEY, ABS 225",REMEDIATION OF THE CONTAMINATED SOIL IS ON GOING,MCDOWELL SWD,NO FIELD NAME,FALSE,63155
2014,174,8A,KINDER MORGAN PRODUCTION CO LLC,1/28/2014,Producer,SCURRY,3137,0,0,Crude,17,15,2,Tank Battery,Equipment Failure,Other,0,None,,"SEC.394, BLK. 97, H&TC SURVEY",RECOVERED FREE FLUID AND SOIL WAS EXCAVATED AREA TO BE REMEDIATED ,SACROC UNIT,KELLY-SNYDER,FALSE,62476
2014,374,8,APACHE CORPORATION,1/28/2014,Producer,GLASSCOCK,42177,0,0,Crude,7,5,2,Tank Battery,Equipment Failure,Other,0,None,,31.9901,"1 IN BURST DISK FAILED, OIL BROADCAST IN A FINE SPRAY SOILS TILLED",SQUIRE,"GARDEN CITY, S. (WOLFCAMP)",FALSE,62660
2014,1406,1,"EXCO OPERATING COMPANY, LP",1/28/2014,Producer,ZAVALA,17543,0,0,Combined,15,15,0,Tank Battery,Human Error - Other,Other,0,None,,"SEC 2, SUR SPURGEN, W, ABS 591","VAC TRUCK, SCRAPPED UP SOIL & PLACED IT IN ROLL OFF BINS",J&M HOLDSWORTH UNIT ZAV F,BRISCOE RANCH (EAGLEFORD),FALSE,63681
2014,35,8,"SANDRIDGE EXPL. AND PROD., LLC",1/28/2014,Producer,ANDREWS,28388,0,0,Crude,21,8,13,Tank Battery,Equipment Failure,Other,0,None,,"SEC.47, BLK. 13, UNIVERSITY LANDS",VACUUMED FREE FLUID AND AREA REMEDIATED.,UNIVERSITY 47,FUHRMAN-MASCHO,FALSE,62339
2014,204,3,ANADARKO E&P ONSHORE LLC,1/28/2014,Producer,BURLESON,15242,0,0,Crude,15,13,2,Flow Line,Equipment Failure,Other,0,None,,30.50806/ -96.57693 (NAD) 27,VACUUMED FREE FLUID AND REMEDIATED AREA.,"MAASS, BESSIE",GIDDINGS (AUSTIN CHALK-3),FALSE,62504
2014,393,8,"PLAINS MARKETING, L.P.",1/28/2014,Transporter,WINKLER,0,0,0,Crude,6,0,6,Tank Battery,Human Error - Other,Other,0,None,,"N 31.92715, W 103.04012","DRIVER LOADING TRANSPORT OVERFLOWED, ON SITE BIO REMEDIATION",CORVETTE,NO FIELD NAME,FALSE,62677
2014,36,8,ENERGEN RESOURCES CORPORATION,1/27/2014,Producer,MITCHELL,20831,0,0,Crude,5,0,5,Other,Other,Other,0,None,,"MILLER RANCH N 32 24'520"" W 101 03'376""",SHUT IN LINE AND REMEDIATED AREA.,NORTH WESTBROOK UNIT,WESTBROOK,FALSE,62340
2014,1068,8A,XTO ENERGY INC.,1/27/2014,Producer,TERRY,18607,0,0,Crude,12,10,2,Tank Battery,Human Error - Other,Other,0,None,,"SEC 21, BLK D, C&M RR SURVEY","FLUID PICKED UP BY VACUUM TRUCK, SCRAPED WITH BACKHOE, BLENDED",PRENTICE NORTHEAST UNIT,PRENTICE (6700),FALSE,63343
2014,145,7B,FOUNDATION ENERGY MANAGEMENT LLC,1/27/2014,Producer,WEBB,30209,0,0,Crude,166,76,90,Tank Battery,Equipment Failure,Other,0,None,,"SEC.473, SURVEY MCGREW, W A, ABS.370",VACUUMED FREE FLUID AND REMEDIATED.,SMITH,GOLDSBORO (GARDNER),FALSE,62448
2014,468,8A,APACHE CORPORATION,1/26/2014,Producer,YOAKUM,60407,0,0,Crude,10,5,5,Tank Battery,Corrosion - Rust,Repaired Existing Equipment,0,None,,"33.2413, -102.8439","VACUUM TRUCK RECOVERED FREE FLUIDS, SOIL BLENDING IN PROGRESS",PLAINS UNIT,BRAHANEY,FALSE,62745
2014,250,8,"JETTA OPERATING COMPANY, INC.",1/26/2014,Producer,REEVES,42008,0,0,Gas Well Liquid,23,0,23,"Vehicle (Truck-Barge, Etc)",Company Human Error,Other,0,None,,"WORSHAM 6-15 #2H, RRC 42008",SOIL SCRAPPED AND DISPOSED AT TERVITA LANDFILL IN ODESSA,WORSHAM 6-15,TWO GEORGES (BONE SPRING),FALSE,62550
2014,47,7C,ATLAS PIPELINE MID-CONTINENT LLC,1/26/2014,Other,REAGAN,0,0,0,Crude,30,29,1,Tank Battery,Equipment Failure,Other,0,None,,"BOYD BOOSTER STATION, 423 SOUTHLAND ROYALTY RD.BIG LAKE, TX 76932 ",VACUUMED FREE FLUID AND AREA REMEDIATED.,FRANCISCA,NO FIELD NAME,FALSE,62351
2014,80,8,ANADARKO E&P ONSHORE LLC,1/26/2014,Producer,LOVING,0,228825,0,Products,5,0,5,Tank Battery,Equipment Failure,Other,0,None,,"31.83344, -103.44316",SOIL EXCAVATED AND AREA REMEDIATED.,ANDERSON 2,HALEY (LWR. WOLFCAMP-PENN CONS.),FALSE,62384
2014,81,8,ANADARKO E&P ONSHORE LLC,1/26/2014,Producer,LOVING,43964,0,0,Products,347,347,0,Tank Battery,Equipment Failure,Other,0,None,,"31.8987969, -103.7054778",FREE FLUIDS RECOVERED AND SOIL REMEDIATION PLAN IN PROGRESS,SWD 55-1-37,SANDBAR (BONE SPRING),FALSE,62385
2014,565,7B,PHILLIPS 66 PIPELINE LLC,1/26/2014,Other,STEPHENS,0,0,0,Crude,20,0,20,Tank Battery,Corrosion - Rust,Other,0,None,,"LAT. 32.9403, LONG. 98.8529",SOIL REMEDIATION PLAN IN PROGRESS.,TIMBERSTAR-BP-WEAVER,NO FIELD NAME,FALSE,62840
2014,67,7B,"WAPITI OPERATING, LLC",1/25/2014,Producer,STEPHENS,14677,0,0,Products,1230,830,400,Flow Line,Equipment Failure,Other,0,Stock Tank,STOCKPOND,"LUNATIC ASYLUM LANDS SURVEY, A-954, SEC. 09",VACUUMED FREE FLUID AND REMEDIATED AREA.,WARD SOUTH UNIT,STEPHENS COUNTY REGULAR,FALSE,62371
2014,1414,2,GEOSOUTHERN ENERGY CORPORATION,1/25/2014,Producer,WHEELER,10968,0,0,Crude,150,140,10,Valve,Equipment Failure,Other,0,None,,"WRIGHT, R.",CLEAN USING TRACTOR & GRADER FOR REMEDIATION,W. BUTLER A,DE WITT (EAGLE FORD SHALE),FALSE,63688
2014,190,7C,"LAREDO PETROLEUM, INC.",1/25/2014,Producer,REAGAN,14050,0,0,Crude,10,8,2,Tank Battery,Equipment Failure,Other,0,None,,136 TANK BATTERY,FLUID REMAINED INSIDE FACILITY BERM.,HOLT-R-,SPRABERRY (TREND AREA),FALSE,62491
2014,72,8,SHELL WESTERN E&P,1/25/2014,Producer,WINKLER,0,232053,0,Crude,6,6,0,Tank Battery,Equipment Failure,Other,0,None,,"SEC.39, BLK.27 SURVEY PSL/WADSWORTH JR",VACUUM FREE FLUID AND REMEDIATION PLAN IN PROGRESS,WADSWORTH 39,HALEY (LWR. WOLFCAMP-PENN CONS.),FALSE,62376
2014,77,8,ANADARKO E&P ONSHORE LLC,1/25/2014,Producer,LOVING,0,220273,0,Products,320,315,5,Tank Battery,Equipment Failure,Other,0,None,,"31.74242, -103.39858",FREE FLUID RECOVERED AND SOIL REMEDIATION PLAN IN PROGRESS,BOWDLE 48,HALEY (LWR. WOLFCAMP-PENN CONS.),FALSE,62381
2014,42,4,"HIGH PLAINS GAS SYSTEMS, INC.",1/25/2014,Producer,SAN PATRICIO,8948,0,0,Crude,123,120,3,Tank Battery,Equipment Failure,Other,0,None,,BLK. 1 OF TP MCCAMPBELL SUBDIVISION,SOIL REMEDIATION PLAN IN PROGRESS,USHER,ARANSAS PASS,FALSE,62346
2014,191,7C,CALLON PETROLEUM OPERATING CO,1/25/2014,Producer,UPTON,17203,0,0,Crude,14,10,4,Tank Battery,Equipment Failure,Other,0,None,,"W.T. RANKIN BLK. A, SURVEY NO. 6, ABS. NO. 877",VACUUMED FREE FLUID AND REMEDIATION PLAN IN PROGRESS,NEAL,SPRABERRY (TREND AREA),FALSE,62492
